instance_id,stakeholder,chosen,utility,runner_up,margin,U_SHAP,U_LIME,U_Counterfactual,U_Rules
12584,doctor,SHAP,0.5090599051895699,LIME,0.10328378694748547,0.5090599051895699,0.4057761182420844,0.35,0.11666666666666667
12584,patient,Counterfactual,0.4721874152815946,LIME,0.12167115338977968,0.33219694820187856,0.3505162618918149,0.4721874152815946,0.31666666666666665
12584,auditor,SHAP,0.6551702000677877,LIME,0.26091843336722714,0.6551702000677877,0.39425176670056056,-0.0611111111111111,6.938893903907228e-18
12584,model_centric,SHAP,0.8189627500847346,LIME,0.15948137504236726,0.8189627500847346,0.6594813750423674,0.0,0.0
15598,doctor,SHAP,0.5177805246496656,Counterfactual,0.16778052464966564,0.5177805246496656,0.316606493321007,0.35,0.11666666666666667
15598,patient,Counterfactual,0.3847915433030875,SHAP,0.010641741804424287,0.3741498014986632,0.34634021550136707,0.3847915433030875,0.31666666666666665
15598,auditor,SHAP,0.6170165786702501,LIME,0.4525485396417439,0.6170165786702501,0.16446803902850618,-0.0611111111111111,6.938893903907228e-18
15598,model_centric,SHAP,0.7712707233378125,LIME,0.39901900788551314,0.7712707233378125,0.3722517154522994,0.0,0.0
4703,doctor,Counterfactual,0.8054137430515808,Rules,0.07400960227390518,0.7047573597377258,0.5964142656493723,0.8054137430515808,0.7314041407776756
4703,patient,Counterfactual,0.7906934699060825,Rules,0.11078097853574609,0.5161367516472593,0.4133340194655191,0.7906934699060825,0.6799124913703364
4703,auditor,SHAP,0.7807683548543388,Rules,0.04278895419310802,0.7807683548543388,0.6078852486403792,0.7144366481375489,0.7379794006612308
4703,model_centric,SHAP,0.9759604435679234,Counterfactual,0.01347018895154295,0.9759604435679234,0.9265232274671407,0.9624902546163805,0.9363631397154273
18996,doctor,SHAP,0.4536851849931902,Rules,0.05368518499319025,0.4536851849931902,0.35646141269516807,0.35,0.39999999999999997
18996,patient,Rules,0.6777777777777777,Counterfactual,0.19450267079624328,0.3312471610934105,0.34321727943750036,0.4832751069815344,0.6777777777777777
18996,auditor,SHAP,0.6081185541840635,LIME,0.2991473819604251,0.6081185541840635,0.30897117222363835,-0.0611111111111111,-0.00555555555555555
18996,model_centric,SHAP,0.7601481927300793,LIME,0.20726756078386477,0.7601481927300793,0.5528806319462145,0.0,0.0
11689,doctor,SHAP,0.517824068130076,LIME,0.12251529140735329,0.517824068130076,0.3953087767227227,0.35,0.11666666666666667
11689,patient,Counterfactual,0.4825367092073436,SHAP,0.10859290998314908,0.3739437992241945,0.34401426090343695,0.4825367092073436,0.31666666666666665
11689,auditor,SHAP,0.6316962632279988,LIME,0.24918146494733273,0.6316962632279988,0.38251479828066604,-0.0611111111111111,6.938893903907228e-18
11689,model_centric,SHAP,0.7896203290349983,LIME,0.14481016451749917,0.7896203290349983,0.6448101645174992,0.0,0.0
18330,doctor,Counterfactual,0.8166666666666667,SHAP,0.1243344673019372,0.6923321993647295,0.6338880451453658,0.8166666666666667,0.4844559843414645
18330,patient,Counterfactual,0.7944444444444444,Rules,0.05518133855284513,0.4899726876796728,0.4611705154031259,0.7944444444444444,0.7392631058915993
18330,auditor,SHAP,0.7688350720673849,Counterfactual,0.02439062762294042,0.7688350720673849,0.6666666666666667,0.7444444444444445,0.5903857568997304
18330,model_centric,LIME,1.0,Counterfactual,0.0,0.9610438400842312,1.0,1.0,0.7518710850135519
15239,doctor,Rules,0.5499999999999999,SHAP,0.021273961551927956,0.528726038448072,0.34512944500871745,0.35,0.5499999999999999
15239,patient,Rules,0.42777777777777776,Counterfactual,0.040882972106783766,0.37697049091777085,0.37940887517301525,0.386894805670994,0.42777777777777776
15239,auditor,Rules,0.7944444444444445,SHAP,0.12777777777777777,0.6666666666666667,0.30523835741809247,-0.0611111111111111,0.7944444444444445
15239,model_centric,Rules,1.0,SHAP,0.16666666666666663,0.8333333333333334,0.5482146134392821,0.0,1.0
18432,doctor,Rules,0.6826598269114396,Counterfactual,0.033333333333333326,0.5984217448499083,0.3430646293182527,0.6493264935781062,0.6826598269114396
18432,patient,Rules,0.6053310534149243,Counterfactual,0.021622516460272245,0.424367008729681,0.4499215667267064,0.5837085369546521,0.6053310534149243
18432,auditor,SHAP,0.6661342480893492,Rules,0.07874174131522604,0.6661342480893492,0.265469919562185,0.5373925067741231,0.5873925067741231
18432,model_centric,SHAP,0.8326678101116864,Counterfactual,0.08453828775514372,0.8326678101116864,0.4985040661193979,0.7481295223565427,0.7481295223565427
8136,doctor,Rules,0.5497786164515251,SHAP,0.021818693354506702,0.5279599230970184,0.4026076409529575,0.17736880145949369,0.5497786164515251
8136,patient,Counterfactual,0.6055555555555555,Rules,0.17785157229393606,0.33555934831635137,0.3286483116737134,0.6055555555555555,0.42770398326161946
8136,auditor,Rules,0.7938540883151781,SHAP,0.12744993129555682,0.6664041570196213,0.39927838904721097,-0.0611111111111111,0.7938540883151781
8136,model_centric,Rules,0.999262054838417,SHAP,0.1662568585638905,0.8330051962745265,0.6657646529756803,0.0,0.999262054838417
2022,doctor,SHAP,0.6348058267010673,LIME,0.1414912030185232,0.6348058267010673,0.49331462368254414,0.36666666666666664,0.27311292393435915
2022,patient,Counterfactual,0.6444444444444444,Rules,0.24931323588152932,0.23770858902420808,0.333639210057295,0.6444444444444444,0.39513120856291506
2022,auditor,SHAP,0.7999429587286592,LIME,0.2948668839672448,0.7999429587286592,0.5050760747614144,-0.055555555555555546,0.2302190015058638
2022,model_centric,SHAP,0.999928698410824,LIME,0.20191693829238933,0.999928698410824,0.7980117601184347,0.0,0.30860708521566305
19727,doctor,SHAP,0.5820284673633915,LIME,0.15234182526261197,0.5820284673633915,0.42968664210077956,0.35,0.11666666666666667
19727,patient,SHAP,0.45810849355213523,LIME,0.06113851866904846,0.45810849355213523,0.3969699748830868,0.3848876932361619,0.31666666666666665
19727,auditor,SHAP,0.6666666666666667,LIME,0.2666666666666667,0.6666666666666667,0.4,-0.0611111111111111,6.938893903907228e-18
19727,model_centric,SHAP,0.8333333333333333,LIME,0.16666666666666663,0.8333333333333333,0.6666666666666666,0.0,0.0
8472,doctor,SHAP,0.5359534823422746,Rules,0.1359534823422746,0.5359534823422746,0.39712205151653807,0.35,0.39999999999999997
8472,patient,Rules,0.6777777777777777,Counterfactual,0.2863620174597811,0.36564253105895184,0.3375262172436551,0.3914157603179966,0.6777777777777777
8472,auditor,SHAP,0.6666666666666667,LIME,0.2666666666666667,0.6666666666666667,0.4,-0.0611111111111111,-0.00555555555555555
8472,model_centric,SHAP,0.8333333333333333,LIME,0.16666666666666663,0.8333333333333333,0.6666666666666666,0.0,0.0
10584,doctor,Counterfactual,0.7389206961026652,SHAP,0.2684220009267991,0.4704986951758661,0.4148666019371431,0.7389206961026652,0.11666666666666667
10584,patient,Counterfactual,0.5437058445342712,SHAP,0.1851534474495387,0.35855239708473247,0.3380023896591645,0.5437058445342712,0.31666666666666665
10584,auditor,Counterfactual,0.6574498170257759,SHAP,0.11663983457943672,0.5408099824463392,0.3286195413799628,0.6574498170257759,6.938893903907228e-18
10584,model_centric,Counterfactual,0.8982011601711086,SHAP,0.22218868211318465,0.676012478057924,0.5774410933916201,0.8982011601711086,0.0
13034,doctor,Counterfactual,0.6514357505160083,SHAP,0.10105392111384337,0.550381829402165,0.522419148938985,0.6514357505160083,0.11666666666666667
13034,patient,Counterfactual,0.5312373968568234,SHAP,0.07814782692507072,0.45308956993175264,0.42533496916593766,0.5312373968568234,0.31666666666666665
13034,auditor,SHAP,0.7121710948743829,Counterfactual,0.0824908491279972,0.7121710948743829,0.4899304079494999,0.6296802457463857,6.938893903907228e-18
13034,model_centric,SHAP,0.8902138685929786,Counterfactual,0.019780228076663242,0.8902138685929786,0.7790796766035415,0.8704336405163153,0.0
11084,doctor,SHAP,0.4527133993040576,Rules,0.07273087998548178,0.4527133993040576,0.3799697088609527,0.35,0.3799825193185758
11084,patient,Rules,0.5377719508839697,Counterfactual,0.052937579146270175,0.4120508289544642,0.3802957420884517,0.4848343717376995,0.5377719508839697
11084,auditor,SHAP,0.6225794044938231,LIME,0.27524413428370675,0.6225794044938231,0.34733527021011634,-0.0611111111111111,0.17042494265768193
11084,model_centric,SHAP,0.7782242556172787,LIME,0.17738850118796667,0.7782242556172787,0.600835754429312,0.0,0.22692006721099128
10093,doctor,SHAP,0.6640679882197416,Counterfactual,0.048957565799970126,0.6640679882197416,0.5303078400813469,0.6151104224197714,0.11666666666666667
10093,patient,Counterfactual,0.5891708971157948,SHAP,0.15207489724793416,0.4370959998678607,0.40037152377660906,0.5891708971157948,0.31666666666666665
10093,auditor,SHAP,0.7907019606622897,LIME,0.21409055492066054,0.7907019606622897,0.5766114057416292,0.3841631850762795,6.938893903907228e-18
10093,model_centric,SHAP,0.988377450827862,LIME,0.10094652698415896,0.988377450827862,0.887430923843703,0.5565928702342382,0.0
18117,doctor,Rules,0.8140616589796213,Counterfactual,0.033333333333333326,0.6163015789114692,0.4665967374812588,0.780728325646288,0.8140616589796213
18117,patient,Rules,0.8157983307709848,Counterfactual,0.033333333333333326,0.42545173287493004,0.3400863240185341,0.7824649974376515,0.8157983307709848
18117,auditor,SHAP,0.765166925301857,Rules,0.06655805691175565,0.765166925301857,0.48412213207007887,0.6486088683901013,0.6986088683901014
18117,model_centric,SHAP,0.9564586566273212,Counterfactual,0.07625312669525008,0.9564586566273212,0.7718193317542652,0.8802055299320711,0.8802055299320711
4247,doctor,SHAP,0.5622768154221989,Counterfactual,0.2122768154221989,0.5622768154221989,0.23152301528562805,0.35,0.11666666666666667
4247,patient,SHAP,0.4053250836908446,Counterfactual,0.01697636561396887,0.4053250836908446,0.3416474055116273,0.3883487180768757,0.31666666666666665
4247,auditor,SHAP,0.6666666666666667,Rules,0.6666666666666667,0.6666666666666667,-0.0070668666377545,-0.0611111111111111,6.938893903907228e-18
4247,model_centric,SHAP,0.8333333333333334,LIME,0.6755002499638598,0.8333333333333334,0.15783308336947352,0.0,0.0
8075,doctor,SHAP,0.5539459041262996,LIME,0.1709528530693421,0.5539459041262996,0.3829930510569575,0.17774479278771393,0.3050037652932318
8075,patient,Rules,0.646112366208855,Counterfactual,0.040556810653299524,0.3078783380681791,0.3354448782905009,0.6055555555555555,0.646112366208855
8075,auditor,SHAP,0.7757065407431312,LIME,0.38380436049542077,0.7757065407431312,0.3919021802477104,-0.0611111111111111,0.03182420562962579
8075,model_centric,SHAP,0.9696331759289138,LIME,0.3130887839526093,0.9696331759289138,0.6565443919763045,0.0,0.05366914592592112
10834,doctor,Rules,0.797671901307037,SHAP,0.16281139429433478,0.6348605070127022,0.5353495213523547,0.38017872775935685,0.797671901307037
10834,patient,Counterfactual,0.6778682642638474,Rules,0.03419985271705728,0.43518166734377695,0.4769259693514448,0.6778682642638474,0.6436684115467901
10834,auditor,SHAP,0.7588162424614522,Rules,0.05680220221196319,0.7588162424614522,0.5770740012210416,0.34292231616142244,0.702014040249489
10834,model_centric,SHAP,0.9485203030768152,Rules,0.05711386387606521,0.9485203030768152,0.8880091681929685,0.5050417840906669,0.89140643920075
16076,doctor,Counterfactual,0.769308039391792,Rules,0.022951066757128658,0.6817802864119897,0.6141852109593952,0.769308039391792,0.7463569726346634
16076,patient,Counterfactual,0.7786582353528195,Rules,0.01876146669682055,0.5132014076437702,0.46150507386919304,0.7786582353528195,0.759896768655999
16076,auditor,SHAP,0.7833131185779895,Counterfactual,0.16515834686654385,0.7833131185779895,0.6176560084373977,0.6181547717114456,0.6097755715908296
16076,model_centric,SHAP,0.9791413982224868,LIME,0.04040472100907322,0.9791413982224868,0.9387366772134136,0.8421379090837513,0.7761083533774258
14798,doctor,Counterfactual,0.764209779682735,SHAP,0.09301229425982693,0.671197485422908,0.5742954862955555,0.764209779682735,0.11666666666666667
14798,patient,Counterfactual,0.7769588154498005,SHAP,0.3106869531265837,0.4662718623232168,0.4047955631256697,0.7769588154498005,0.31666666666666665
14798,auditor,SHAP,0.7460139694328681,LIME,0.1333333333333333,0.7460139694328681,0.6126806360995348,0.6045594124872934,6.938893903907228e-18
14798,model_centric,SHAP,0.9325174617910852,LIME,0.0,0.9325174617910852,0.9325174617910852,0.8251437100535612,0.0
8575,doctor,Rules,0.5756552691883078,Counterfactual,0.050000000000000044,0.46795979890740635,0.4582199771951633,0.5256552691883077,0.5756552691883078
8575,patient,Rules,0.7363295341738804,Counterfactual,0.2681766588070627,0.3129450246925119,0.3708050830131209,0.46815287536681766,0.7363295341738804
8575,auditor,SHAP,0.6238737167863772,LIME,0.1333333333333333,0.6238737167863772,0.49054038345304385,0.2789587307986611,0.33451428635421665
8575,model_centric,SHAP,0.7798421459829714,LIME,0.0,0.7798421459829714,0.7798421459829714,0.42508730238721526,0.42508730238721526
19567,doctor,Counterfactual,0.8030102071176225,Rules,0.07034539696626507,0.7235303965695409,0.6214814320930823,0.8030102071176225,0.7326648101513574
19567,patient,Counterfactual,0.7898922912614297,Rules,0.00955957676653274,0.5161401385976894,0.47125334067893576,0.7898922912614297,0.7803327144948969
19567,auditor,SHAP,0.7874605030839014,Rules,0.04997598444383966,0.7874605030839014,0.6403404655950363,0.7080272189803268,0.7374845186400617
19567,model_centric,SHAP,0.9843256288548766,LIME,0.01723338019441456,0.9843256288548766,0.9670922486604621,0.954478468169853,0.935744537188966
15080,doctor,SHAP,0.45519411791403397,LIME,0.04703212587431971,0.45519411791403397,0.40816199203971426,0.3623259654601689,0.11224860040330151
15080,patient,Rules,0.6818606445788783,Counterfactual,0.03676467166744535,0.33011360756167785,0.35332379967423955,0.645095972911433,0.6818606445788783
15080,auditor,SHAP,0.6096573932726366,LIME,0.20301240163942263,0.6096573932726366,0.40664499163321394,0.14980546141119727,0.01608778821476662
15080,model_centric,SHAP,0.7620717415907957,LIME,0.08709883538261176,0.7620717415907957,0.674972906208184,0.2636457156528854,0.027054179712902707
15979,doctor,SHAP,0.4843459356118124,LIME,0.09248250271503855,0.4843459356118124,0.39186343289677383,0.35,0.11666666666666667
15979,patient,SHAP,0.3930985677214588,Counterfactual,0.005650539032779511,0.3930985677214588,0.35395528552787664,0.3874480286886793,0.31666666666666665
15979,auditor,SHAP,0.5153242548787011,LIME,0.20924740229045635,0.5153242548787011,0.3060768525882448,-0.0611111111111111,6.938893903907228e-18
15979,model_centric,SHAP,0.6441553185983764,LIME,0.09489258619640373,0.6441553185983764,0.5492627324019727,0.0,0.0
12250,doctor,Counterfactual,0.7999999999999999,LIME,0.27794952911145976,0.47802863305703475,0.5220504708885402,0.7999999999999999,0.11666666666666667
12250,patient,Counterfactual,0.6546217623130017,SHAP,0.2165699602766329,0.43805180203636884,0.38712654530787893,0.6546217623130017,0.31666666666666665
12250,auditor,Counterfactual,0.7388888888888889,SHAP,0.19852269653248578,0.5403661923564032,0.5368497628448683,0.7388888888888889,6.938893903907228e-18
12250,model_centric,Counterfactual,1.0,LIME,0.1622711297772481,0.6754577404455038,0.8377288702227519,1.0,0.0
9676,doctor,Rules,0.7348484848484849,SHAP,0.017619310875204075,0.7172291739732808,0.5736612062865762,0.6183616626998301,0.7348484848484849
9676,patient,Rules,0.5681818181818182,SHAP,0.05886601595526486,0.5093158022265534,0.42207831402300267,0.39534977436698127,0.5681818181818182
9676,auditor,Rules,0.7833333333333334,SHAP,0.002539517019158666,0.7807938163141748,0.6282542992950162,0.4692789564764702,0.7833333333333334
9676,model_centric,Rules,1.0,SHAP,0.02400772960728159,0.9759922703927184,0.9519845407854368,0.6629875844844766,1.0
18396,doctor,Counterfactual,0.8006944877761802,SHAP,0.09350209214138061,0.7071923956347996,0.5705376135665312,0.8006944877761802,0.6978853061954087
18396,patient,Counterfactual,0.7891203848142823,Rules,0.12038083830470159,0.5113712046680586,0.4220777612541398,0.7891203848142823,0.6687395465095807
18396,auditor,SHAP,0.7992352351493661,Counterfactual,0.09738326774621853,0.7992352351493661,0.6114953494115476,0.7018519674031476,0.6742979059277046
18396,model_centric,SHAP,0.9990440439367075,Counterfactual,0.05228464023832868,0.9990440439367075,0.9310358534311012,0.9467594036983789,0.8567612712985195
858,doctor,Counterfactual,0.7153248617914186,SHAP,0.041468575680938424,0.6738562861104802,0.5836079990097723,0.7153248617914186,0.11666666666666667
858,patient,Counterfactual,0.6271124350122395,SHAP,0.1609612220671267,0.46615121294511275,0.40037791564840186,0.6271124350122395,0.31666666666666665
858,auditor,SHAP,0.7570807327991018,LIME,0.13333333333333341,0.7570807327991018,0.6237473994657684,0.5811170916722952,6.938893903907228e-18
858,model_centric,SHAP,0.9463509159988772,LIME,0.0,0.9463509159988772,0.9463509159988772,0.8027852534792579,0.0
10885,doctor,SHAP,0.5367498870388667,LIME,0.023885724279929077,0.5367498870388667,0.5128641627589376,0.35,0.39999999999999997
10885,patient,Rules,0.6777777777777777,Counterfactual,0.2899848272268308,0.35381908401677553,0.3546797694690219,0.3877929505509469,0.6777777777777777
10885,auditor,SHAP,0.6666666666666667,LIME,0.13333333333333341,0.6666666666666667,0.5333333333333333,-0.0611111111111111,-0.00555555555555555
10885,model_centric,SHAP,0.8333333333333333,LIME,0.0,0.8333333333333333,0.8333333333333333,0.0,0.0
19845,doctor,Counterfactual,0.7521651300919058,SHAP,0.1312846526288146,0.6208804774630912,0.5483817228369112,0.7521651300919058,0.11666666666666667
19845,patient,Counterfactual,0.7729439322528575,SHAP,0.31477952760199085,0.45816440465086666,0.41539389056502535,0.7729439322528575,0.31666666666666665
19845,auditor,SHAP,0.7024781848367659,LIME,0.11151883140944319,0.7024781848367659,0.5909593534273228,0.5724403469117487,6.938893903907228e-18
19845,model_centric,LIME,0.9053658584508201,SHAP,0.02726812740486262,0.8780977310459575,0.9053658584508201,0.7849948780841303,0.0
13416,doctor,SHAP,0.5079289241365517,Counterfactual,0.15792892413655168,0.5079289241365517,0.3362857343756513,0.35,0.11666666666666667
13416,patient,SHAP,0.42195354953170533,Counterfactual,0.03230747978039922,0.42195354953170533,0.3512758309344193,0.3896460697513061,0.31666666666666665
13416,auditor,SHAP,0.5333333333333333,LIME,0.2666666666666666,0.5333333333333333,0.2666666666666667,-0.0611111111111111,6.938893903907228e-18
13416,model_centric,SHAP,0.6666666666666666,LIME,0.16666666666666663,0.6666666666666666,0.5,0.0,0.0
12026,doctor,Rules,0.85,Counterfactual,0.20610873177792455,0.6205233543795626,0.5583611195385835,0.6438912682220754,0.85
12026,patient,Rules,0.8277777777777777,Counterfactual,0.37568222757895214,0.36481038189783,0.3773898725748949,0.4520955501988256,0.8277777777777777
12026,auditor,Rules,0.7944444444444445,SHAP,0.033123998378513875,0.7613204460659306,0.6279871127325973,0.5307439131849896,0.7944444444444445
12026,model_centric,Rules,1.0,SHAP,0.04834944241758676,0.9516505575824132,0.9516505575824132,0.7398187803701257,1.0
1754,doctor,SHAP,0.5824226727848886,Counterfactual,0.10352541759094258,0.5824226727848886,0.4764568232664423,0.478897255193946,0.11666666666666667
1754,patient,Counterfactual,0.550230758691685,SHAP,0.158973506870759,0.391257251820926,0.37234659113688034,0.550230758691685,0.31666666666666665
1754,auditor,SHAP,0.725563868270868,LIME,0.2409997178491674,0.725563868270868,0.48456415042170065,0.15486431268428638,6.938893903907228e-18
1754,model_centric,SHAP,0.906954835338585,LIME,0.13458298064479257,0.906954835338585,0.7723718546937924,0.26996927974424684,0.0
8792,doctor,SHAP,0.5661890195371623,Rules,0.00010776725707950519,0.5661890195371623,0.411378919416763,0.35,0.5660812522800828
8792,patient,Rules,0.5348925811693844,Counterfactual,0.14650387049989022,0.2990713393161383,0.3321331365030544,0.3883887106694942,0.5348925811693844
8792,auditor,SHAP,0.7960927860049157,Rules,0.28670236356376033,0.7960927860049157,0.3984104001932277,-0.0611111111111111,0.5093904224411554
8792,model_centric,SHAP,0.9951159825061446,LIME,0.3304363155979434,0.9951159825061446,0.6646796669082012,0.0,0.6575713613847775
11385,doctor,Counterfactual,0.6295282478279706,SHAP,0.0005396703359891175,0.6289885774919814,0.5936455221507021,0.6295282478279706,0.3765350757918302
11385,patient,Rules,0.5747180411369593,SHAP,0.0765364854926106,0.49818155564434874,0.4611206360104969,0.47423884271471656,0.5747180411369593
11385,auditor,SHAP,0.7429680112782504,LIME,0.12199745885399338,0.7429680112782504,0.620970552424257,0.5019373876334586,0.5393483550240277
11385,model_centric,LIME,0.9428798571969879,SHAP,0.014169843099175017,0.9287100140978128,0.9428798571969879,0.703810623430712,0.6950187771133678
6497,doctor,SHAP,0.5384312618963544,LIME,0.09318076707068429,0.5384312618963544,0.4452504948256701,0.08333333333333333,0.11666666666666667
6497,patient,LIME,0.36490351483029104,SHAP,0.00016851733463946195,0.3647349974956516,0.36490351483029104,0.2833333333333333,0.31666666666666665
6497,auditor,SHAP,0.6842065378298354,LIME,0.24289220776656695,0.6842065378298354,0.4413143300632685,-0.04999999999999999,6.938893903907228e-18
6497,model_centric,SHAP,0.8552581722872943,LIME,0.13694859304154217,0.8552581722872943,0.7183095792457521,0.0,0.0
20095,doctor,SHAP,0.6747813308305612,Counterfactual,0.029286801773451,0.6747813308305612,0.5429541517749216,0.6454945290571102,0.11666666666666667
20095,patient,Counterfactual,0.604663057489942,SHAP,0.1364214496553111,0.46824160783463087,0.4001380435959022,0.604663057489942,0.31666666666666665
20095,auditor,SHAP,0.8,LIME,0.22062634167532247,0.8,0.5793736583246776,0.4311895246551978,6.938893903907228e-18
20095,model_centric,SHAP,1.0,LIME,0.10911626042748646,1.0,0.8908837395725135,0.6153757947078861,0.0
20847,doctor,Rules,0.85,Counterfactual,0.050153753375122956,0.5980034194719935,0.5421653515023781,0.799846246624877,0.85
20847,patient,Rules,0.8277777777777777,Counterfactual,0.22954869435478809,0.4184698605651708,0.37781830923397747,0.5982290834229896,0.8277777777777777
20847,auditor,Rules,0.7944444444444445,SHAP,0.011985956303902534,0.782458488140542,0.6210942248367157,0.7386838843887251,0.7944444444444445
20847,model_centric,Rules,1.0,Counterfactual,0.0002562556252048154,0.9780731101756774,0.9430344477125612,0.9997437443747952,1.0
13393,doctor,Counterfactual,0.7993782152650252,LIME,0.15079772468910735,0.4772665976476274,0.6485804905759178,0.7993782152650252,0.11666666666666667
13393,patient,Counterfactual,0.560562736069793,LIME,0.12144500644863959,0.3683903716655861,0.4391177296211534,0.560562736069793,0.31666666666666665
13393,auditor,Counterfactual,0.7380598425755892,LIME,0.07249780783413451,0.5341177099990944,0.6655620347414547,0.7380598425755892,6.938893903907228e-18
13393,model_centric,Counterfactual,0.9989636921083753,LIME,0.000344482014890346,0.667647137498868,0.998619210093485,0.9989636921083753,0.0
3418,doctor,SHAP,0.45391294799588455,LIME,0.06568683654707391,0.45391294799588455,0.38822611144881064,0.35,0.11666666666666667
3418,patient,SHAP,0.3875762318687694,Counterfactual,0.0013178115678241231,0.3875762318687694,0.3833927202214964,0.38625842030094526,0.31666666666666665
3418,auditor,SHAP,0.5770343409059233,LIME,0.21574488956611215,0.5770343409059233,0.36128945133981116,-0.0611111111111111,6.938893903907228e-18
3418,model_centric,SHAP,0.7212929261324041,LIME,0.10301444529097359,0.7212929261324041,0.6182784808414306,0.0,0.0
94,doctor,SHAP,0.5287658047912522,LIME,0.23702525466337926,0.5287658047912522,0.291740550127873,0.08333333333333333,0.11666666666666667
94,patient,SHAP,0.4192420919267571,LIME,0.0686345314634747,0.4192420919267571,0.3506075604632824,0.2833333333333333,0.31666666666666665
94,auditor,SHAP,0.6444685509691086,LIME,0.48089643693696194,0.6444685509691086,0.1635721140321467,-0.04999999999999999,6.938893903907228e-18
94,model_centric,SHAP,0.8055856887113857,LIME,0.4344538795045357,0.8055856887113857,0.37113180920685,0.0,0.0
16804,doctor,Rules,0.5499999999999999,Counterfactual,0.06951667343866097,0.38651183714584925,0.386815225324703,0.48048332656133896,0.5499999999999999
16804,patient,Counterfactual,0.46465814466741423,Rules,0.03688036688963647,0.350438939671908,0.35171346684942645,0.46465814466741423,0.42777777777777776
16804,auditor,Rules,0.7944444444444445,SHAP,0.26520449954896175,0.5292399448954828,0.4000000000000001,0.4156414388621027,0.7944444444444445
16804,model_centric,Rules,1.0,LIME,0.33333333333333326,0.6615499311193535,0.6666666666666667,0.6028851319109616,1.0
12553,doctor,SHAP,0.6746918479371578,LIME,0.05017095742671507,0.6746918479371578,0.6245208905104427,0.45623236035127473,0.34960674480059173
12553,patient,Counterfactual,0.6742996756726471,Rules,0.15141488772324352,0.3063819551140346,0.3930620247646114,0.6742996756726471,0.5228847879494036
12553,auditor,SHAP,0.8,LIME,0.13526402400211834,0.8,0.6647359759978817,0.09010966217836497,0.1911566397653095
12553,model_centric,SHAP,1.0,LIME,0.0024133633359813,1.0,0.9975866366640187,0.18208152216740064,0.2597791330399702
15108,doctor,SHAP,0.6013473646722937,Rules,0.012234163234883244,0.6013473646722937,0.4885735017173872,0.36666666666666664,0.5891132014374104
15108,patient,Counterfactual,0.6444444444444444,Rules,0.24172417094943455,0.24090638570793374,0.3344059496684427,0.6444444444444444,0.40272027349500983
15108,auditor,SHAP,0.7785819883866704,Rules,0.01387764462594454,0.7785819883866704,0.48484383997803215,-0.055555555555555546,0.7647043437607258
15108,model_centric,Rules,0.9767137630342404,SHAP,0.0034862775509024724,0.9732274854833379,0.7727214666392068,0.0,0.9767137630342404
4649,doctor,SHAP,0.6680370422161657,LIME,0.10200503659581162,0.6680370422161657,0.566032005620354,0.4835557893736381,0.11666666666666667
4649,patient,Counterfactual,0.5152071004168038,SHAP,0.08053772689003752,0.4346693735267663,0.4093711508769423,0.5152071004168038,0.31666666666666665
4649,auditor,SHAP,0.7924032997839279,LIME,0.23777877756523025,0.7924032997839279,0.5546245222186976,0.3500345272311888,6.938893903907228e-18
4649,model_centric,SHAP,0.9905041247299098,LIME,0.13055680528987113,0.9905041247299098,0.8599473194400387,0.5208764923723193,0.0
9333,doctor,Rules,0.8127287566921051,Counterfactual,0.10046505829427921,0.6238346186253847,0.4485585721412849,0.7122636983978259,0.8127287566921051
9333,patient,Rules,0.8153540300084795,Counterfactual,0.24362921030200446,0.4151292141975058,0.30458029065743897,0.571724819706475,0.8153540300084795
9333,auditor,SHAP,0.8,Rules,0.10494553770994186,0.8,0.4679303723989606,0.5722121623421303,0.6950544622900582
9333,model_centric,SHAP,1.0,Rules,0.12423747769298288,1.0,0.7515796321653674,0.7916540918165518,0.8757625223070171
9496,doctor,SHAP,0.4898267212753039,LIME,0.06579858835469188,0.4898267212753039,0.42402813292061203,0.36666666666666664,0.39999999999999997
9496,patient,Rules,0.6777777777777777,Counterfactual,0.033333333333333326,0.3787576653999704,0.35835449562412897,0.6444444444444444,0.6777777777777777
9496,auditor,SHAP,0.5329135385912079,LIME,0.13521944050586993,0.5329135385912079,0.397694098085338,-0.055555555555555546,-0.00555555555555555
9496,model_centric,SHAP,0.6661419232390099,LIME,0.002357633965670791,0.6661419232390099,0.6637842892733391,0.0,0.0
11118,doctor,Rules,0.7333333333333333,Counterfactual,0.1951249538598726,0.44691602318571944,0.5059661394179009,0.5382083794734607,0.7333333333333333
11118,patient,Rules,0.6555555555555556,Counterfactual,0.235994434657901,0.3042373967907927,0.34706612167546724,0.41956112089765457,0.6555555555555556
11118,auditor,Rules,0.788888888888889,SHAP,0.18352058849170216,0.6053683003971868,0.5915637260816492,0.3029408848801261,0.788888888888889
11118,model_centric,Rules,1.0,LIME,0.09387867573127184,0.7567103754964835,0.9061213242687282,0.45506499498904646,1.0
15755,doctor,Counterfactual,0.7999999999999999,LIME,0.2710441523815057,0.5254605923797577,0.5289558476184942,0.7999999999999999,0.11666666666666667
15755,patient,Counterfactual,0.6524384466991061,LIME,0.23068170358792411,0.41305020426933714,0.421756743111182,0.6524384466991061,0.31666666666666665
15755,auditor,Counterfactual,0.7388888888888889,SHAP,0.11102305596441264,0.6278658329244763,0.5153313892170711,0.7388888888888889,6.938893903907228e-18
